ds,yhat,yhat_lower,yhat_upper
2004-11-21,13794.357487040113,12292.098760280238,15336.122906226614
2004-11-22,15504.277012106846,14085.68039592265,17117.640681662913
2004-11-23,15847.527757212521,14251.324166698854,17342.34935917872
2004-11-24,15899.007313419439,14385.156567698403,17447.818847129915
2004-11-25,16027.623587292961,14510.825556350343,17476.48048695363
2004-11-26,15887.675586807583,14353.791108488087,17547.129206932288
2004-11-27,14825.504601880086,13316.77100681698,16312.963879860752
2004-11-28,14526.790070749146,12987.696973214739,15960.909691225552
2004-11-29,16272.439444387042,14750.458561785521,17867.04598106146
2004-11-30,16642.046948489937,15091.018352687044,18163.311848362755
2004-12-01,16709.420116140216,15123.11491395185,18168.148106725966
2004-12-02,16842.616393707256,15325.664327328846,18348.463139702606
2004-12-03,16695.352757915927,15206.70185442492,18134.191035647385
2004-12-04,15613.678928618356,14114.428404250695,17119.161098694898
2004-12-05,15283.287752032467,13770.848716870732,16762.26508099916
2004-12-06,16985.41155183648,15487.496290325367,18439.02741846947
2004-12-07,17300.27905084486,15761.542713359087,18769.121147641585
2004-12-08,17302.63166870359,15855.81276099843,18639.63496546631
2004-12-09,17361.741663217774,15922.541676719185,18838.715189017665
2004-12-10,17132.795449228463,15615.727358412969,18692.823244461353
2004-12-11,15963.533297119213,14556.369851753969,17495.745510372697
2004-12-12,15541.519809755346,14032.836810324941,17035.310868253837
2004-12-13,17149.9949842679,15748.026808041064,18553.232184235647
2004-12-14,17371.281629058754,15961.687915389884,18992.286073945572
2004-12-15,17282.24923604682,15740.240530234803,18764.48617767562
2004-12-16,17254.278162386436,15724.17106041363,18847.862398816127
2004-12-17,16944.58889616301,15259.435079844228,18507.91859605195
2004-12-18,15702.829062972285,14139.158880359539,17138.847576635195
2004-12-19,15218.294000871869,13668.885012247641,16700.308668658156
2004-12-20,16775.73207282148,15331.090256195484,18255.226201198802
2004-12-21,16958.71174546116,15372.405611293356,18465.19668366721
2004-12-22,16845.051652895054,15388.252627958766,18299.45035652716
2004-12-23,16806.758446977263,15270.204969965476,18358.18150721345
2004-12-24,16501.33795711808,14979.597388553511,18034.762532896933
2004-12-25,15278.37284483892,13715.135931723838,16730.995741911745
2004-12-26,14826.742872992612,13254.162380458323,16319.945241828642
2004-12-27,16430.439006358836,14815.561012189564,17868.254181699158
2004-12-28,16671.948172881122,15182.899714717543,18198.952698791705
2004-12-29,16627.709462335282,15114.977964129412,18146.537784180517
2004-12-30,16668.08589098644,15153.24619963994,18275.70281968435
2004-12-31,16448.71636948613,14888.21345379957,18001.42667035119
2005-01-01,15317.13998437139,13883.470797595739,16933.24386050803
2005-01-02,14960.067478542464,13282.811652143499,16566.65964119473
2005-01-03,16659.24978702495,15313.220236086665,18126.885111090443
2005-01-04,16994.91900820205,15497.391601722105,18431.111962963252
2005-01-05,17041.30108977979,15581.471888883503,18590.17344018371
2005-01-06,17166.642852993136,15624.773972352548,18655.04630824835
2005-01-07,17024.616521533208,15550.116294165095,18556.285664216626
2005-01-08,15960.992469511308,14504.275044501283,17517.617745171556
2005-01-09,15660.953791091206,14077.843076490784,17160.398828610003
2005-01-10,17405.0014139394,15974.795748105507,18865.417923308585
2005-01-11,17772.42418239319,16276.742770731196,19201.478446446024
2005-01-12,17836.83244117217,16327.7954271367,19318.233530037807
2005-01-13,17966.197221059814,16544.36050298101,19588.095040323336
2005-01-14,17814.25791121446,16327.969754399526,19432.88190376905
2005-01-15,16727.189098151437,15295.808280537512,18321.855067432476
2005-01-16,16390.900387617683,14873.039237743702,17959.81622925688
2005-01-17,18086.91838630871,16574.13405993106,19561.91061672839
2005-01-18,18395.82595200396,16890.34470915535,19913.708588064394
2005-01-19,18392.758133672454,16800.715723424728,19851.336321914267
2005-01-20,18447.39797635154,17052.53013664713,19984.940177056167
2005-01-21,18215.33630071991,16694.137347951622,19662.358310241783
2005-01-22,17044.687479952576,15604.316849239385,18584.636430972998
2005-01-23,16623.336451803574,15033.977658794804,18074.72586403124
2005-01-24,18234.767603845135,16722.471667247646,19760.149314486924
2005-01-25,18461.45209942832,17040.370233919835,19950.342207098296
2005-01-26,18380.294482376536,16925.30976602882,19820.351131588304
2005-01-27,18362.58306938707,16978.378467026236,19956.646085089036
2005-01-28,18065.309455203977,16613.25210916293,19528.890987407784
2005-01-29,16837.750215602977,15261.692713969298,18340.746121529188
2005-01-30,16368.68692709998,14845.721056304496,17859.572623620355
2005-01-31,17942.21581684506,16446.210940575384,19505.479111879376
2005-02-01,18141.124062836356,16613.64154917104,19679.15293841716
2005-02-02,18042.333800464465,16609.34681091592,19520.60448801009
2005-02-03,18016.85832329814,16583.414571720496,19485.08751840706
2005-02-04,17721.135545184876,16262.755131751586,19236.950225037064
2005-02-05,16503.631322672096,14984.644715971013,18010.967525987577
2005-02-06,16052.088058004196,14586.422865719509,17595.97450437236
2005-02-07,17649.36900614368,16095.832925800056,19128.90581208409
2005-02-08,17876.874251469962,16363.962665425668,19331.737555991847
2005-02-09,17810.02822215677,16338.262824448513,19424.1174623189
2005-02-10,17818.281943925744,16240.791578966038,19304.772303736878
2005-02-11,17556.493752916722,15994.330654654663,19103.680509178776
2005-02-12,16371.579697651026,14877.504002803815,17865.45736360757
2005-02-13,15949.807698764043,14387.262338210377,17502.05452949244
2005-02-14,17572.684594821025,15975.828734596933,19082.882917929423
2005-02-15,17820.410837704636,16266.268814079383,19444.9664923593
2005-02-16,17767.401630643075,16355.391236677018,19191.966618270333
2005-02-17,17782.316792714068,16302.029300618811,19099.46832536092
2005-02-18,17519.462334171418,16061.721342262723,19079.902867072433
2005-02-19,16325.454439572668,14811.578610422748,17843.805241035017
2005-02-20,15886.519610718417,14423.096291084963,17341.39218282605
2005-02-21,17484.3800047153,16024.698420048935,18888.72489448362
2005-02-22,17699.698862700032,16199.442182551285,19316.483420456072
2005-02-23,17607.585173440733,16101.902008705176,19126.1398500077
2005-02-24,17577.6004142642,16132.203370389227,19117.596202770957
2005-02-25,17265.13110182483,15743.39975340475,18691.00424563748
2005-02-26,16018.018764031956,14586.74927919743,17691.382326297626
2005-02-27,15523.822137810768,14066.764291522457,17182.35060953371
2005-02-28,17065.6617870334,15682.159611201314,18576.74325130119
2005-03-01,17225.623268615487,15735.634984924443,18855.783858539642
2005-03-02,17080.219247599813,15610.430973443454,18588.583737940575
2005-03-03,17000.354684740225,15448.81328073842,18397.652514580088
2005-03-04,16642.660034543955,15184.934395878221,18220.32067599906
2005-03-05,15356.0852220809,13913.028086611139,16953.167365348327
2005-03-06,14829.130240539575,13212.07926072089,16302.116791148563
2005-03-07,16345.663464391686,14825.598556789193,17868.36819637669
2005-03-08,16488.30454035736,14962.87831575758,17980.789446448754
2005-03-09,16333.872816960848,14812.806904040219,17825.652473343514
2005-03-10,16253.345769067557,14658.826671397144,17757.36630742235
2005-03-11,15903.192514869277,14428.241346872675,17431.45655796713
2005-03-12,14631.975114169745,13092.466488295517,15959.753263895938
2005-03-13,14127.593212666856,12752.828495446161,15599.740062346102
2005-03-14,15673.122648981587,14123.472289477315,17139.414964952422
2005-03-15,15850.22422511344,14259.274040093636,17399.826094249624
2005-03-16,15734.62277691991,14183.275118874128,17217.80315125741
2005-03-17,15696.100039778321,14115.089275021304,17241.46415954227
2005-03-18,15389.865338210519,13817.450171428722,16983.484056824745
2005-03-19,14163.195644672023,12625.863760277545,15662.79009143866
2005-03-20,13702.71938837359,12200.678465060239,15235.974309648931
2005-03-21,15290.293442495908,13769.646428236816,16781.934074778183
2005-03-22,15506.448333214339,14092.530232333067,17057.186206769544
2005-03-23,15425.900715708005,13871.642626069712,16981.517604771056
2005-03-24,15417.57561892525,13981.651330522254,17015.336167820213
2005-03-25,15136.001622279022,13644.824589161288,16733.23159595319
2005-03-26,13927.969796773536,12376.321250127206,15478.212035606985
2005-03-27,13479.830252599404,11857.860714774031,15066.807490979902
2005-03-28,15073.375372016138,13490.24660865408,16538.402976001576
2005-03-29,15289.284620344755,13826.381573385259,16841.733134247697
2005-03-30,15202.630032414703,13762.547624507757,16612.69313166423
2005-03-31,15182.885128760085,13678.441098264988,16775.298782467475
2005-04-01,14885.300869109482,13419.371519732973,16359.693725552695
2005-04-02,13657.54009796205,12199.821688691385,15139.275373275124
2005-04-03,13186.945104742535,11555.108388748582,14695.165194724443
2005-04-04,14756.38829212683,13154.42599918721,16358.710130994286
2005-04-05,14947.681865996516,13375.207649173619,16517.912960821668
2005-04-06,14837.04673981884,13370.98535718739,16348.30281641567
2005-04-07,14795.084544422074,13338.590397747394,16365.56704628785
2005-04-08,14478.117494057637,12949.337338714053,15973.273362801223
2005-04-09,13234.788678729074,11687.948681440292,14722.829972791473
2005-04-10,12753.298458569983,11214.302504663166,14287.268914192699
2005-04-11,14317.227913118577,12895.74149275919,15850.94377013039
2005-04-12,14508.926095456576,13016.703978728989,16093.56867854667
2005-04-13,14404.961972126392,12967.41248537109,15884.723898994573
2005-04-14,14376.085458983633,12925.805091192306,15876.726038436413
2005-04-15,14078.562638397843,12451.739562796523,15647.788740434667
2005-04-16,12860.777867537348,11287.181849865232,14327.844239449301
2005-04-17,12410.47839438036,10804.586477114435,13856.675575956433
2005-04-18,14010.612178143712,12517.222040293036,15549.217844873201
2005-04-19,14242.735218564616,12585.659818388229,15747.549326723129
2005-04-20,14182.488653752973,12802.025731313,15619.757256503899
2005-04-21,14199.589258642387,12854.861181919849,15640.656962089264
2005-04-22,13949.197517917193,12480.438864334668,15477.399246675037
2005-04-23,12778.554965954301,11147.875312865104,14333.529449912201
2005-04-24,12374.265318268954,10895.33603630905,13862.728849065625
2005-04-25,14018.168957346687,12507.671518040552,15560.400366420974
2005-04-26,14290.78593592968,12766.075792417349,15794.52998772663
2005-04-27,14266.826643707363,12643.811687055235,15740.016169474706
2005-04-28,14315.212716655828,12893.22468723117,15829.371258125473
2005-04-29,14090.471403669166,12628.254575795727,15661.600777926446
2005-04-30,12939.394246389496,11312.248305743919,14484.04376510922
2005-05-01,12548.333908607494,11010.782512090636,14143.390806773858
2005-05-02,14199.088199657926,12582.418982684654,15618.254961959226
2005-05-03,14472.34612253028,12960.427632829329,15996.601924019249
2005-05-04,14443.194956853342,12910.386705854247,15972.622753845435
2005-05-05,14481.131021793262,12909.562440589983,15939.023238939237
2005-05-06,14241.43759954745,12779.845177490843,15695.510460549829
2005-05-07,13071.8213344115,11606.06065725447,14533.345110794318
2005-05-08,12659.681582883184,11139.654390082169,14030.070495174292
2005-05-09,14287.96255980729,12703.891884082042,15786.039903510627
2005-05-10,14538.564050098948,13014.813836512096,16124.476688658704
2005-05-11,14487.8107455364,12893.072004460431,16082.679856945286
2005-05-12,14506.423980704374,13041.248338218793,16088.760424227743
2005-05-13,14250.860523979518,12722.934863871147,15786.629115596805
2005-05-14,13069.910925007156,11509.653507660929,14621.69552822676
2005-05-15,12651.933056496615,11162.1844980253,14201.727508308768
2005-05-16,14280.671798703304,12738.171010447219,15783.658516132147
2005-05-17,14538.641647460874,12915.51497622932,16084.532547530707
2005-05-18,14502.573193785473,12946.030126646454,15948.195957554835
2005-05-19,14543.367988004782,13025.819720249587,16049.83929696384
2005-05-20,14317.427010615718,12857.55662653247,15818.986212986703
2005-05-21,13173.245627495653,11663.907510382978,14747.347436680006
2005-05-22,12798.65084115951,11325.28357557705,14274.60736008148
2005-05-23,14476.631751623147,12883.868552106971,15969.569464626733
2005-05-24,14788.739764330294,13300.659071751394,16246.86678918178
2005-05-25,14810.559047080525,13309.600329562307,16361.78193309083
2005-05-26,14911.691112125962,13447.912428830356,16403.49207948915
2005-05-27,14747.117935948063,13205.593870412995,16297.626706481855
2005-05-28,13663.83553437136,12158.088643735146,15222.648443920634
2005-05-29,13348.13272186139,11817.322097416587,14746.964436221377
2005-05-30,15081.464793774616,13498.381185172282,16625.491717307556
2005-05-31,15443.897436061594,13860.439596941293,17057.574316062502
2005-06-01,15509.620108756319,13901.171103406568,17029.586986204664
2005-06-02,15646.971537742553,14207.904851306266,17160.75693870113
2005-06-03,15509.840535352421,13918.100025516094,17136.518173269793
2005-06-04,14444.332960263706,12773.893681333953,15798.678752793516
2005-06-05,14136.078555292608,12665.400434976194,15594.232818734492
2005-06-06,15866.126557832475,14390.947607946971,17467.89526511418
2005-06-07,16214.404714497166,14732.39994565961,17719.379752563767
2005-06-08,16255.240464452814,14631.198968453418,17646.987786098052
2005-06-09,16357.38665002489,14821.355425935422,17838.436601127734
2005-06-10,16175.414913464518,14675.024092914779,17704.70978685753
2005-06-11,15056.367745798541,13513.907200882004,16608.484728305313
2005-06-12,14687.04329488784,13227.706321636097,16148.685716487333
2005-06-13,16349.862399431304,14868.247852219865,17879.038093954496
2005-06-14,16626.293239825656,15130.980124282403,18227.427425844213
2005-06-15,16592.333296288318,15081.789800384518,18137.865403099953
2005-06-16,16618.492038888264,15186.425835442014,18172.593054735073
2005-06-17,16361.138684884378,14973.398430660036,17947.635185512183
2005-06-18,15169.107242695032,13669.508668274493,16713.30915380666
2005-06-19,14730.934244660093,13174.342313102738,16341.021104263127
2005-06-20,16330.67993495244,14784.670682932096,17896.61447497277
2005-06-21,16551.309571296493,15072.348625628936,18199.277865352746
2005-06-22,16470.13573038257,14991.244419391513,18138.775837967743
2005-06-23,16458.766139066054,15002.899238599726,17925.125096795287
2005-06-24,16174.422330995978,14706.044531964044,17736.91005095085
2005-06-25,14966.522151674579,13514.746834769172,16517.412402063204
2005-06-26,14523.902134607451,12937.70827962887,15956.0766100074
2005-06-27,16130.630934793027,14623.419234606296,17648.439479524095
2005-06-28,16369.390685689208,14859.275258735774,17747.57093033735
2005-06-29,16316.927159144423,14821.61291733245,17715.662525865806
2005-06-30,16344.013022613915,14888.334102214852,17911.66247311207
2005-07-01,16106.78905497727,14576.668354344976,17650.58145554571
2005-07-02,14953.375707982068,13459.877722460786,16391.745333310126
2005-07-03,14571.130220613915,13046.298940200786,16117.66955615143
2005-07-04,16242.499501575083,14754.109437016323,17738.76622973163
2005-07-05,16548.444546931998,14984.567409202895,17958.54903021295
2005-07-06,16563.93607697458,15042.695501972754,18168.810108835096
2005-07-07,16657.964428710624,15195.204508239274,18200.64264082096
2005-07-08,16484.92728093866,14923.8314373392,17986.715725347516
2005-07-09,15391.286324331793,13894.108682108445,16995.73526381649
2005-07-10,15062.866855139684,13621.950538032228,16651.351697539834
2005-07-11,16780.74935931183,15398.442235408475,18310.13722203068
2005-07-12,17124.727818312433,15611.351377607238,18672.97596732938
2005-07-13,17168.833526067112,15644.579818381832,18631.979885668465
2005-07-14,17281.366724672207,15720.18308865878,18730.334150351024
2005-07-15,17116.29909257697,15596.678165133577,18754.707090269912
2005-07-16,16019.937854228287,14509.922128798264,17563.875977086947
2005-07-17,15678.22535465429,14181.196783728836,17162.039232080646
2005-07-18,17372.623241430516,15960.031011025569,18892.895635971312
2005-07-19,17683.55626812868,16224.556666562821,19098.807084723485
2005-07-20,17685.914989154586,16165.236500555879,19106.537101897826
2005-07-21,17749.060316560553,16228.91185544597,19272.81383850598
2005-07-22,17528.19379772688,15995.142611008716,19041.842629957257
2005-07-23,16370.98534536426,14817.283684691512,17738.907137845774
2005-07-24,15964.833334477766,14307.828191359726,17521.5444795214
2005-07-25,17592.707357032872,16118.807699426226,19147.654243704692
2005-07-26,17836.54984014801,16446.37762252966,19364.068157800328
2005-07-27,17772.736998360528,16162.048876078226,19296.172105232512
2005-07-28,17772.043265461918,16225.661861217928,19274.931695612828
2005-07-29,17490.974180341997,15993.554543983408,18953.49746861148
2005-07-30,16278.360482484131,14778.611325197373,17819.755837839155
2005-07-31,15822.589237149066,14280.793496115431,17279.715603907673
2005-08-01,17407.423040338745,15889.674236408899,18844.661354237953
2005-08-02,17615.384104037683,16076.728590599683,19189.368395625264
2005-08-03,17523.204105838493,15963.513476935184,18968.167854044907
2005-08-04,17501.784170521794,15899.556143755952,19015.784287514398
2005-08-05,17207.52998438776,15694.108309540834,18662.62900388579
2005-08-06,15988.954630158392,14461.192030408438,17453.06504617353
2005-08-07,15533.924606032046,14004.399973242718,16961.211127612456
2005-08-08,17125.49954863146,15625.263433128215,18557.923542682212
2005-08-09,17345.341771372165,15795.938178298022,18772.82799982317
2005-08-10,17269.19567777234,15759.34348996189,18736.83764438287
2005-08-11,17266.880482721575,15691.586996745102,18765.803566180737
2005-08-12,16993.66022663038,15537.722663602433,18521.87289433998
2005-08-13,15796.882604096572,14308.271910567444,17372.225960383556
2005-08-14,15363.26098633368,13842.712378383198,16981.40202852954
2005-08-15,16974.74908697561,15440.64847056842,18478.60364362367
2005-08-16,17211.983358684443,15705.914725939287,18693.58610603599
2005-08-17,17149.792231807867,15702.5810707677,18676.552261463694
2005-08-18,17157.214783500112,15646.147019169468,18711.746150880484
2005-08-19,16888.89210508857,15379.272508512702,18357.15788888111
2005-08-20,15691.722320042745,14274.259673083863,17300.328465731993
2005-08-21,15252.153225670316,13624.222472997406,16684.088231207334
2005-08-22,16852.061775867976,15372.754628363073,18408.50349554883
2005-08-23,17072.195438662362,15445.434233050544,18541.07619530777
2005-08-24,16987.67466487671,15549.943519334165,18509.19659784484
2005-08-25,16967.999353944346,15299.026974387081,18421.812374936915
2005-08-26,16668.42304434614,15162.440221721356,18218.70815855144
2005-08-27,15436.586386744053,13766.168241689147,16883.964344567725
2005-08-28,14959.784604929124,13416.757892943388,16489.807164576407
2005-08-29,16520.81899612559,15051.371389265994,18166.207956364302
2005-08-30,16701.408414650152,15202.639239738128,18294.726477863172
2005-08-31,16577.660932346025,15149.824944563303,18008.905724686174
2005-09-01,16520.049536115243,14998.845255901459,18081.424302566735
2005-09-02,16184.756551181035,14627.303521641885,17648.518321674113
2005-09-03,14920.279266502515,13322.850606569216,16315.250060541728
2005-09-04,14414.672315020738,12924.18391620147,15811.667473973517
2005-09-05,15951.377611314472,14478.389623690016,17497.433991976774
2005-09-06,16112.618422675165,14601.721157338356,17735.2152826289
2005-09-07,15974.85826126446,14415.420098852997,17492.502491211326
2005-09-08,15908.768799948468,14359.351275531408,17388.550264655438
2005-09-09,15570.571681171587,14004.843151524146,17107.839822656515
2005-09-10,14308.646710118877,12792.7664995272,15820.133458585049
2005-09-11,13810.781834540252,12361.37840317442,15301.548195884872
2005-09-12,15360.015404305626,13904.265924578027,16802.92133973368
2005-09-13,15538.046828910708,14074.276193056827,17038.617353386653
2005-09-14,15420.715729829943,13917.814887417766,16874.621990665477
2005-09-15,15377.993086438904,13900.748310057217,16980.194503428676
2005-09-16,15065.348450448875,13472.037579987753,16530.122346040123
2005-09-17,13830.38486134335,12260.432487325575,15335.193527612042
2005-09-18,13360.11596954654,11905.383692276826,14856.52394614945
2005-09-19,14936.834956617202,13376.256541908919,16575.878790322586
2005-09-20,15141.550487853707,13620.884069746453,16621.960694993148
2005-09-21,15049.488960427198,13576.382261592815,16478.23560962564
2005-09-22,15030.105787583172,13516.995774093733,16452.943858244085
2005-09-23,14738.469135552841,13309.907761522343,16288.003681019622
2005-09-24,13521.907208057073,12057.028735703416,15146.813985450355
2005-09-25,13067.293185402263,11564.7748487857,14632.289098170559
2005-09-26,14656.917158354509,13109.719534552207,16070.59344714946
2005-09-27,14871.920201575356,13439.978125128566,16428.139287627237
2005-09-28,14787.789920620202,13307.073321672366,16317.663438103722
2005-09-29,14774.36044317186,13303.869848426197,16360.434352153296
2005-09-30,14487.180653322062,12942.406965130922,16023.175258627789
2005-10-01,13274.142285839975,11760.762495103869,14713.346065338095
2005-10-02,12822.742632810012,11331.758441353002,14404.39734712007
2005-10-03,14415.931951081111,12949.387449142489,16011.574051638081
2005-10-04,14635.521542533212,13180.978706274944,16158.29228021147
2005-10-05,14557.652720847009,13057.497882142761,16115.572991972818
2005-10-06,14552.77053967463,13096.98214576642,16070.086807399233
2005-10-07,14276.966980318723,12737.83157938051,15788.570879960016
2005-10-08,13078.586081538759,11544.222493850833,14572.051743006889
2005-10-09,12645.466567489477,11191.382392058958,14186.937266007264
2005-10-10,14260.772777785634,12720.943805720692,15655.463195850449
2005-10-11,14506.390475091535,12897.128732873209,16111.209534547017
2005-10-12,14458.388215468849,12968.391454804387,15869.187972509706
2005-10-13,14486.988479138,12976.48076574285,16117.664396412676
2005-10-14,14247.913422745487,12764.504697745877,15761.439439523358
2005-10-15,13088.997731783322,11582.134570712615,14513.808898754727
2005-10-16,12697.443957125502,11202.941107710463,14242.997278797331
2005-10-17,14355.67080297651,12892.063332448673,15859.908808404369
2005-10-18,14644.730449745733,13187.214188027097,16125.1261922504
2005-10-19,14639.7949635357,13118.613494863628,16244.674148549006
2005-10-20,14710.155233475412,13177.180364447162,16162.096394618782
2005-10-21,14510.596441189013,13030.00079087341,15993.06651398903
2005-10-22,13388.041609665324,11804.906953734164,14889.477552957238
2005-10-23,13028.837638115125,11499.108146777013,14549.715462460395
2005-10-24,14714.633296898177,13224.794828943855,16267.810971552311
2005-10-25,15025.824287973805,13640.086845747282,16566.649507022223
2005-10-26,15037.064490469234,13472.12146617445,16549.22112660182
2005-10-27,15117.285976421292,13550.922558824965,16716.454426784854
2005-10-28,14921.091048167164,13384.678077806106,16391.380087599875
2005-10-29,13795.407220411234,12231.24221916313,15203.820072775057
2005-10-30,13426.77907875304,11989.079097062775,14881.29288327768
2005-10-31,15097.246180529031,13532.454021659247,16657.546521482887
2005-11-01,15387.781973449944,13836.379464549553,16870.730655527375
2005-11-02,15373.792906721772,13953.386794202319,16914.76204765683
2005-11-03,15425.12056073217,13885.806935833742,16902.31839855005
2005-11-04,15197.41046927975,13720.884907786876,16711.71041761152
2005-11-05,14038.739151034302,12624.073326675909,15546.772141546817
2005-11-06,13636.874031377698,12252.819750510913,15055.440110781781
2005-11-07,15275.116305140775,13765.79790452133,16854.385575936452
2005-11-08,15535.702710793996,14024.645303775076,17081.058093170755
2005-11-09,15495.26646813228,13913.457054864468,17169.457711006107
2005-11-10,15524.801333587031,14046.641897920907,17065.19609817563
2005-11-11,15280.993593081905,13739.319541053184,16776.397513237567
2005-11-12,14112.814638623224,12551.622591534986,15540.24567216857
2005-11-13,13708.749888991544,12087.745884897295,15263.400458958718
2005-11-14,15352.615100923751,13803.888180403774,16894.002440655182
2005-11-15,15626.936923091573,14104.571518556148,17220.154146439512
2005-11-16,15608.398684649756,14091.466420481845,17092.864642481298
2005-11-17,15667.795946210887,14134.014739406597,17185.133047284224
2005-11-18,15461.367021586157,13945.85755043962,16840.189728053774
2005-11-19,14337.391305371146,12875.721678102796,15854.065629563318
2005-11-20,13983.431147752457,12610.051942659726,15555.496274063033
2005-11-21,15682.168093663124,14247.446393477923,17253.875274099573
2005-11-22,16014.80990270742,14542.684709768351,17510.148667183432
2005-11-23,16056.568709029743,14507.064014796122,17474.80829906268
2005-11-24,16176.654035375188,14617.727205730645,17686.645603142722
2005-11-25,16029.644896066275,14498.765960158524,17719.74336396713
2005-11-26,14962.132716648444,13442.239936036493,16637.215167685565
2005-11-27,14660.009600468104,13080.698141699606,16155.423673723364
2005-11-28,16404.351478292112,14938.300857966107,17946.08121840366
2005-11-29,16774.871242072404,15269.425372639924,18312.962984492835
2005-11-30,16845.440910056423,15400.602690947413,18395.330234544108
2005-12-01,16984.12526621319,15468.97999611781,18482.305002009118
2005-12-02,16844.590015123904,15346.472857322533,18283.218131809615
2005-12-03,15772.775099027715,14315.148415311862,17295.976887810437
2005-12-04,15454.206770976114,13983.089277085424,17029.808768119747
2005-12-05,17169.89719660149,15734.445473139396,18662.360338269893
2005-12-06,17499.806118682394,15908.627191120828,18959.174215893454
2005-12-07,17518.363279131125,15995.395238372184,19005.97093949038
2005-12-08,17594.493915714764,16103.17647505395,19036.403411994816
2005-12-09,17383.01048157987,15894.825950447266,18798.059376753517
2005-12-10,16231.261573052589,14760.694828679396,17784.70494488251
2005-12-11,15826.412223056708,14268.962245471435,17305.890614147902
2005-12-12,17451.305106767097,16078.910205698869,18898.84943794079
2005-12-13,17687.87815888988,16245.954703231517,19328.289026732626
2005-12-14,17612.638427800943,16313.365531561501,19204.517240838446
2005-12-15,17596.63574999516,16150.300045816073,19135.404004801407
2005-12-16,17296.800759925132,15832.373786375525,18809.928442471348
2005-12-17,16062.539651491847,14486.323325014262,17669.99241449727
2005-12-18,15582.961303559981,14035.747406051707,17110.921236774142
2005-12-19,17142.68775516073,15651.9223090022,18659.562462420367
2005-12-20,17325.22491256518,15827.736353858296,18705.501816624066
2005-12-21,17208.394601500113,15744.347238219661,18711.593930563613
2005-12-22,17164.272704709965,15624.878247526178,18631.00028925444
2005-12-23,16850.498892746742,15336.408124331192,18283.969625694295
2005-12-24,15616.851164731754,14089.194721339012,17124.166900140615
2005-12-25,15152.461396556813,13673.920067052011,16653.89773156144
2005-12-26,16741.62323633399,15238.552906884042,18288.494951155317
2005-12-27,16967.169330200304,15399.480609672808,18407.059847527787
2005-12-28,16905.918870572892,15394.953221002184,18397.09799018161
2005-12-29,16928.63980810971,15530.878715920795,18476.208896120585
2005-12-30,16691.390627105407,15241.628048447166,18261.392674891926
2005-12-31,15542.13406475826,14040.268715612736,17009.899170397483
2006-01-01,15167.997941640657,13609.108832920487,16752.09597146948
2006-01-02,16851.133243891207,15272.549568204544,18360.01740279669
2006-01-03,17172.145116307187,15543.02009818049,18695.209590398452
2006-01-04,17205.5963110275,15615.697214846377,18738.97804718916
2006-01-05,17320.02596068512,15692.456554582917,18712.269963746705
2006-01-06,17169.34706020244,15688.601640296838,18752.324139955505
2006-01-07,16099.51355620265,14598.515506242124,17556.868122851447
2006-01-08,15795.830792898536,14232.137484860277,17401.221298301745
2006-01-09,17538.858140462053,16064.688509160665,19082.443018139933
2006-01-10,17907.878290654688,16433.618140613893,19456.160276504666
2006-01-11,17976.431762491753,16396.481968778557,19471.796732265026
2006-01-12,18112.35868475439,16680.512774609135,19684.305879930776
2006-01-13,17969.21065931628,16490.63630679297,19514.137380695414
2006-01-14,16892.92326139976,15282.346897099003,18389.769040638865
2006-01-15,16569.122829180917,15176.127170914975,18166.678892066215
2006-01-16,18279.016520696397,16746.432982671056,19841.215040467527
2006-01-17,18602.840518341694,16917.01860754686,20040.150557803936
2006-01-18,18615.365551060917,17065.466242809358,20048.80962940098
2006-01-19,18685.902641910707,17164.112877614778,20200.970056740527
2006-01-20,18469.67291538958,17072.60425901049,20047.35900343145
2006-01-21,17314.433211018,15847.23044734244,18866.687463577076
2006-01-22,16907.732472301806,15381.56492089127,18457.058279154953
2006-01-23,18532.74929464995,17032.360947447345,20170.568394737504
2006-01-24,18771.686967467016,17215.027625219824,20416.25631622544
2006-01-25,18701.2266439878,17342.531236042567,20174.04934895241
2006-01-26,18692.482977267093,17151.736946047728,20013.023251669834
2006-01-27,18402.327415133277,17029.61362472349,19891.860764007855
2006-01-28,17179.97214875039,15753.52649718136,18855.55547326083
2006-01-29,16714.19078744577,15254.72904645136,18216.481662314298
2006-01-30,18289.12707216801,16899.683578502572,19755.926528012762
2006-01-31,18487.66869160874,16986.85989669473,19940.30182320115
2006-02-01,18386.887344141283,16937.906984705198,19858.977268159044
2006-02-02,18357.989661396197,16819.51658325544,19942.751880289306
2006-02-03,18057.644224986612,16521.53767135072,19616.235998974007
2006-02-04,16834.577471752043,15265.101215016724,18364.152429070306
2006-02-05,16376.814129889715,14842.817627261065,17921.675515680123
2006-02-06,17967.512851129533,16501.429093452,19434.232305371224
2006-02-07,18188.37325846252,16686.03000038928,19777.633481862318
2006-02-08,18115.11453644554,16664.21587955621,19681.448297832383
2006-02-09,18117.469022154964,16662.583427885525,19653.16841368146
2006-02-10,17850.55476317946,16263.766132411985,19261.37973386341
2006-02-11,16661.518502341172,15118.322387769102,18203.764352696526
2006-02-12,16236.823364266334,14813.575764392537,17734.121478173573
2006-02-13,17858.130549249116,16372.615818548407,19351.417497775667
2006-02-14,18105.74994120277,16644.630440646975,19654.867656788756
